name;prize;penalty
Complex7008;5;100
Complex7009;5;100
Complex701;5;100
Complex7010;5;100
Complex7011;5;100
Complex7012;5;100
Complex7013;5;100
Complex7014;5;100
Complex7015;5;100
Complex7016;5;100
Complex7017;5;100
Complex7018;5;100
Complex7019;5;100
Complex702;5;100
Complex7020;5;100
Complex7021;5;100
Complex7022;5;100
Complex7023;5;100
Complex7024;5;100
Complex7025;5;100
Complex7026;5;100
Complex7027;5;100
Complex7028;5;100
Complex7029;5;100
Complex703;5;100
Complex7030;5;100
Complex7031;5;100
Complex7032;5;100
Complex7033;5;100
Complex7034;5;100
Complex7035;5;100
Complex7036;5;100
Complex7037;5;100
Complex7038;5;100
Complex7039;5;100
Complex704;5;100
Complex7040;5;100
Complex7041;5;100
Complex7042;5;100
Complex7043;5;100
Complex7044;5;100
Complex7045;5;100
Complex7046;5;100
Complex7047;5;100
Complex7048;5;100
Complex7049;5;100
Complex705;5;100
Complex7050;5;100
Complex7051;5;100
Complex7052;5;100
Complex7053;5;100
Complex7054;5;100
Complex7055;5;100
Complex7056;5;100
Complex7057;5;100
Complex7058;5;100
Complex7059;5;100
Complex706;5;100
Complex7060;5;100
Complex7061;5;100
Complex7062;5;100
Complex7063;5;100
Complex7064;5;100
Complex7065;5;100
Complex7066;5;100
Complex7067;5;100
Complex7068;5;100
Complex7069;5;100
Complex707;5;100
Complex7070;5;100
Complex7071;5;100
Complex7072;5;100
Complex7073;5;100
Complex7074;5;100
Complex7075;5;100
Complex7076;5;100
Complex7077;5;100
Complex7078;5;100
Complex7079;5;100
Complex708;5;100
Complex7080;5;100
Complex7081;5;100
Complex7082;5;100
Complex7083;5;100
Complex7084;5;100
Complex7085;5;100
Complex7086;5;100
Complex7087;5;100
Complex7088;5;100
Complex7089;5;100
Complex709;5;100
Complex7090;5;100
Complex7091;5;100
Complex7092;5;100
Complex7093;5;100
Complex7094;5;100
Complex7095;5;100
Complex7096;5;100
Complex7097;5;100
Complex7098;5;100
Complex7099;5;100
Complex71;5;100
Complex710;5;100
Complex7100;5;100
Complex7101;5;100
Complex7102;5;100
Complex7103;5;100
Complex7104;5;100
Complex7105;5;100
Complex7106;5;100
Complex7107;5;100
Complex7108;5;100
Complex7109;5;100
Complex711;5;100
Complex7110;5;100
Complex7111;5;100
Complex7112;5;100
Complex7113;5;100
Complex7114;5;100
Complex7115;5;100
Complex7116;5;100
Complex7117;5;100
Complex7118;5;100
Complex7119;5;100
Complex712;5;100
Complex7120;5;100
Complex7121;5;100
Complex7122;5;100
Complex7123;5;100
Complex7124;5;100
Complex7125;5;100
Complex7126;5;100
Complex7127;5;100
Complex7128;5;100
Complex7129;5;100
Complex713;5;100
Complex7130;5;100
Complex7131;5;100
Complex7132;5;100
Complex7133;5;100
Complex7134;5;100
Complex7135;5;100
Complex7136;5;100
Complex7137;5;100
Complex7138;5;100
Complex7139;5;100
Complex714;5;100
Complex7140;5;100
Complex7141;5;100
Complex7142;5;100
Complex7143;5;100
Complex7144;5;100
Complex7145;5;100
Complex7146;5;100
Complex7147;5;100
Complex7148;5;100
Complex7149;5;100
Complex715;5;100
Complex7150;5;100
Complex7151;5;100
Complex7152;5;100
Complex7153;5;100
Complex7154;5;100
Complex7155;5;100
Complex7156;5;100
Complex7157;5;100
Complex7158;5;100
Complex7159;5;100
Complex716;5;100
Complex7160;5;100
Complex7161;5;100
Complex7162;5;100
Complex7163;5;100
Complex7164;5;100
Complex7165;5;100
Complex7166;5;100
Complex7167;5;100
Complex7168;5;100
Complex7169;5;100
Complex717;5;100
Complex7170;5;100
Complex7171;5;100
Complex7172;5;100
Complex7173;5;100
Complex7174;5;100
Complex7175;5;100
Complex7176;5;100
Complex7177;5;100
Complex7178;5;100
Complex7179;5;100
Complex718;5;100
Complex7180;5;100
Complex7181;5;100
Complex7182;5;100
Complex7183;5;100
Complex7184;5;100
Complex7185;5;100
Complex7186;5;100
Complex7187;5;100
Complex7188;5;100
Complex7189;5;100
Complex719;5;100
Complex7190;5;100
Complex7191;5;100
Complex7192;5;100
Complex7193;5;100
Complex7194;5;100
Complex7195;5;100
Complex7196;5;100
Complex7197;5;100
Complex7198;5;100
Complex7199;5;100
Complex72;5;100
Complex720;5;100
Complex7200;5;100
Complex7201;5;100
Complex7202;5;100
Complex7203;5;100
Complex7204;5;100
Complex7205;5;100
Complex7206;5;100
Complex7207;5;100
Complex7208;5;100
Complex7209;5;100
Complex721;5;100
Complex7210;5;100
Complex7211;5;100
Complex7212;5;100
Complex7213;5;100
Complex7214;5;100
Complex7215;5;100
Complex7216;5;100
Complex7217;5;100
Complex7218;5;100
Complex7219;5;100
Complex722;5;100
Complex7220;5;100
Complex7221;5;100
Complex7222;5;100
Complex7223;5;100
Complex7224;5;100
Complex7225;5;100
Complex7226;5;100
Complex7227;5;100
Complex7228;5;100
Complex7229;5;100
Complex723;5;100
Complex7230;5;100
Complex7231;5;100
Complex7232;5;100
Complex7233;5;100
Complex7234;5;100
Complex7235;5;100
Complex7236;5;100
Complex7237;5;100
Complex7238;5;100
Complex7239;5;100
Complex724;5;100
Complex7240;5;100
Complex7241;5;100
Complex7242;5;100
Complex7243;5;100
Complex7244;5;100
Complex7245;5;100
Complex7246;5;100
Complex7247;5;100
Complex7248;5;100
Complex7249;5;100
Complex725;5;100
Complex7250;5;100
Complex7251;5;100
Complex7252;5;100
Complex7253;5;100
Complex7254;5;100
Complex7255;5;100
Complex7256;5;100
Complex7257;5;100
Complex7258;5;100
Complex7259;5;100
Complex726;5;100
Complex7260;5;100
Complex7261;5;100
Complex7262;5;100
Complex7263;5;100
Complex7264;5;100
Complex7265;5;100
Complex7266;5;100
Complex7267;5;100
Complex7268;5;100
Complex7269;5;100
Complex727;5;100
Complex7270;5;100
Complex7271;5;100
Complex7272;5;100
Complex7273;5;100
Complex7274;5;100
Complex7275;5;100
Complex7276;5;100
Complex7277;5;100
Complex7278;5;100
Complex7279;5;100
Complex728;5;100
Complex7280;5;100
Complex7281;5;100
Complex7282;5;100
Complex7283;5;100
Complex7284;5;100
Complex7285;5;100
Complex7286;5;100
Complex7287;5;100
Complex7288;5;100
Complex7289;5;100
Complex729;5;100
Complex7290;5;100
Complex7291;5;100
Complex7292;5;100
Complex7293;5;100
Complex7294;5;100
Complex7295;5;100
Complex7296;5;100
Complex7297;5;100
Complex7298;5;100
Complex7299;5;100
Complex73;5;100
Complex730;5;100
Complex7300;5;100
Complex7301;5;100
Complex7302;5;100
Complex7303;5;100
Complex7304;5;100
Complex7305;5;100
Complex7306;5;100
Complex7307;5;100
Complex7308;5;100
Complex7309;5;100
Complex731;5;100
Complex7310;5;100
Complex7311;5;100
Complex7312;5;100
Complex7313;5;100
Complex7314;5;100
Complex7315;5;100
Complex7316;5;100
Complex7317;5;100
Complex7318;5;100
Complex7319;5;100
Complex732;5;100
Complex7320;5;100
Complex7321;5;100
Complex7322;5;100
Complex7323;5;100
Complex7324;5;100
Complex7325;5;100
Complex7326;5;100
Complex7327;5;100
Complex7328;5;100
Complex7329;5;100
Complex733;5;100
Complex7330;5;100
Complex7331;5;100
Complex7332;5;100
Complex7333;5;100
Complex7334;5;100
Complex7335;5;100
Complex7336;5;100
Complex7337;5;100
Complex7338;5;100
Complex7339;5;100
Complex734;5;100
Complex7340;5;100
Complex7341;5;100
Complex7342;5;100
Complex7343;5;100
Complex7344;5;100
Complex7345;5;100
Complex7346;5;100
Complex7347;5;100
Complex7348;5;100
Complex7349;5;100
Complex735;5;100
Complex7350;5;100
Complex7351;5;100
Complex7352;5;100
Complex7353;5;100
Complex7354;5;100
Complex7355;5;100
Complex7356;5;100
Complex7357;5;100
Complex7358;5;100
Complex7359;5;100
Complex736;5;100
Complex7360;5;100
Complex7361;5;100
Complex7362;5;100
Complex7363;5;100
Complex7364;5;100
Complex7365;5;100
Complex7366;5;100
Complex7367;5;100
Complex7368;5;100
Complex7369;5;100
Complex737;5;100
Complex7370;5;100
Complex7371;5;100
Complex7372;5;100
Complex7373;5;100
Complex7374;5;100
Complex7375;5;100
Complex7376;5;100
Complex7377;5;100
Complex7378;5;100
Complex7379;5;100
Complex738;5;100
Complex7380;5;100
Complex7381;5;100
Complex7382;5;100
Complex7383;5;100
Complex7384;5;100
Complex7385;5;100
Complex7386;5;100
Complex7387;5;100
Complex7388;5;100
Complex7389;5;100
Complex739;5;100
Complex7390;5;100
Complex7391;5;100
Complex7392;5;100
Complex7393;5;100
Complex7394;5;100
Complex7395;5;100
Complex7396;5;100
Complex7397;5;100
Complex7398;5;100
Complex7399;5;100
Complex74;5;100
Complex740;5;100
Complex7400;5;100
Complex7401;5;100
Complex7402;5;100
Complex7403;5;100
Complex7404;5;100
Complex7405;5;100
Complex7406;5;100
Complex7407;5;100
Complex7408;5;100
Complex7409;5;100
Complex741;5;100
Complex7410;5;100
Complex7411;5;100
Complex7412;5;100
Complex7413;5;100
Complex7414;5;100
Complex7415;5;100
Complex7416;5;100
Complex7417;5;100
Complex7418;5;100
Complex7419;5;100
Complex742;5;100
Complex7420;5;100
Complex7421;5;100
Complex7422;5;100
Complex7423;5;100
Complex7424;5;100
Complex7425;5;100
Complex7426;5;100
Complex7427;5;100
Complex7428;5;100
Complex7429;5;100
Complex743;5;100
Complex7430;5;100
Complex7431;5;100
Complex7432;5;100
Complex7433;5;100
Complex7434;5;100
Complex7435;5;100
Complex7436;5;100
Complex7437;5;100
Complex7438;5;100
Complex7439;5;100
Complex744;5;100
Complex7440;5;100
Complex7441;5;100
Complex7442;5;100
Complex7443;5;100
Complex7444;5;100
Complex7445;5;100
Complex7446;5;100
Complex7447;5;100
Complex7448;5;100
Complex7449;5;100
Complex745;5;100
Complex7450;5;100
Complex7451;5;100
Complex7452;5;100
Complex7453;5;100
Complex7454;5;100
Complex7455;5;100
Complex7456;5;100
Complex7457;5;100
Complex7458;5;100
Complex7459;5;100
Complex746;5;100
Complex7460;5;100
Complex7461;5;100
Complex7462;5;100
Complex7463;5;100
Complex7464;5;100
Complex7465;5;100
Complex7466;5;100
Complex7467;5;100
Complex7468;5;100
Complex7469;5;100
Complex747;5;100
Complex7470;5;100
Complex7471;5;100
Complex7472;5;100
Complex7473;5;100
Complex7474;5;100
Complex7475;5;100
Complex7476;5;100
Complex7477;5;100
Complex7478;5;100
Complex7479;5;100
Complex748;5;100
Complex7480;5;100
Complex7481;5;100
Complex7482;5;100
Complex7483;5;100
Complex7484;5;100
Complex7485;5;100
Complex7486;5;100
Complex7487;5;100
Complex7488;5;100
Complex7489;5;100
Complex749;5;100
Complex7490;5;100
Complex7491;5;100
Complex7492;5;100
Complex7493;5;100
Complex7494;5;100
Complex7495;5;100
Complex7496;5;100
Complex7497;5;100
Complex7498;5;100
Complex7499;5;100
Complex75;5;100
Complex750;5;100
Complex7500;5;100
Complex7501;5;100
Complex7502;5;100
Complex7503;5;100
Complex7504;5;100
Complex7505;5;100
Complex7506;5;100
Complex7507;5;100
Complex7508;5;100
Complex7509;5;100
Complex751;5;100
Complex7510;5;100
Complex7511;5;100
Complex7512;5;100
Complex7513;5;100
Complex7514;5;100
Complex7515;5;100
Complex7516;5;100
Complex7517;5;100
Complex7518;5;100
Complex7519;5;100
Complex752;5;100
Complex7520;5;100
Complex7521;5;100
Complex7522;5;100
Complex7523;5;100
Complex7524;5;100
Complex7525;5;100
Complex7526;5;100
Complex7527;5;100
Complex7528;5;100
Complex7529;5;100
Complex753;5;100
Complex7530;5;100
Complex7531;5;100
Complex7532;5;100
Complex7533;5;100
Complex7534;5;100
Complex7535;5;100
Complex7536;5;100
Complex7537;5;100
Complex7538;5;100
Complex7539;5;100
Complex754;5;100
Complex7540;5;100
Complex7541;5;100
Complex7542;5;100
Complex7543;5;100
Complex7544;5;100
Complex7545;5;100
Complex7546;5;100
Complex7547;5;100
Complex7548;5;100
Complex7549;5;100
Complex755;5;100
Complex7550;5;100
Complex7551;5;100
Complex7552;5;100
Complex7553;5;100
Complex7554;5;100
Complex7555;5;100
Complex7556;5;100
Complex7557;5;100
Complex7558;5;100
Complex7559;5;100
Complex756;5;100
Complex7560;5;100
Complex7561;5;100
Complex7562;5;100
Complex7563;5;100
Complex7564;5;100
Complex7565;5;100
Complex7566;5;100
Complex7567;5;100
Complex7568;5;100
Complex7569;5;100
Complex757;5;100
Complex7570;5;100
Complex7571;5;100
Complex7572;5;100
Complex7573;5;100
Complex7574;5;100
Complex7575;5;100
Complex7576;5;100
Complex7577;5;100
Complex7578;5;100
Complex7579;5;100
Complex758;5;100
Complex7580;5;100
Complex7581;5;100
Complex7582;5;100
Complex7583;5;100
Complex7584;5;100
Complex7585;5;100
Complex7586;5;100
Complex7587;5;100
Complex7588;5;100
Complex7589;5;100
Complex759;5;100
Complex7590;5;100
Complex7591;5;100
Complex7592;5;100
Complex7593;5;100
Complex7594;5;100
Complex7595;5;100
Complex7596;5;100
Complex7597;5;100
Complex7598;5;100
Complex7599;5;100
Complex76;5;100
Complex760;5;100
Complex7600;5;100
Complex7601;5;100
Complex7602;5;100
Complex7603;5;100
Complex7604;5;100
Complex7605;5;100
Complex7606;5;100
Complex7607;5;100
Complex7608;5;100
Complex7609;5;100
Complex761;5;100
Complex7610;5;100
Complex7611;5;100
Complex7612;5;100
Complex7613;5;100
Complex7614;5;100
Complex7615;5;100
Complex7616;5;100
Complex7617;5;100
Complex7618;5;100
Complex7619;5;100
Complex762;5;100
Complex7620;5;100
Complex7621;5;100
Complex7622;5;100
Complex7623;5;100
Complex7624;5;100
Complex7625;5;100
Complex7626;5;100
Complex7627;5;100
Complex7628;5;100
Complex7629;5;100
Complex763;5;100
Complex7630;5;100
Complex7631;5;100
Complex7632;5;100
Complex7633;5;100
Complex7634;5;100
Complex7635;5;100
Complex7636;5;100
Complex7637;5;100
Complex7638;5;100
Complex7639;5;100
Complex764;5;100
Complex7640;5;100
Complex7641;5;100
Complex7642;5;100
Complex7643;5;100
Complex7644;5;100
Complex7645;5;100
Complex7646;5;100
Complex7647;5;100
Complex7648;5;100
Complex7649;5;100
Complex765;5;100
Complex7650;5;100
Complex7651;5;100
Complex7652;5;100
Complex7653;5;100
Complex7654;5;100
Complex7655;5;100
Complex7656;5;100
Complex7657;5;100
Complex7658;5;100
Complex7659;5;100
Complex766;5;100
Complex7660;5;100
Complex7661;5;100
Complex7662;5;100
Complex7663;5;100
Complex7664;5;100
Complex7665;5;100
Complex7666;5;100
Complex7667;5;100
Complex7668;5;100
Complex7669;5;100
Complex767;5;100
Complex7670;5;100
Complex7671;5;100
Complex7672;5;100
Complex7673;5;100
Complex7674;5;100
Complex7675;5;100
Complex7676;5;100
Complex7677;5;100
Complex7678;5;100
Complex7679;5;100
Complex768;5;100
Complex7680;5;100
Complex7681;5;100
Complex7682;5;100
Complex7683;5;100
Complex7684;5;100
Complex7685;5;100
Complex7686;5;100
Complex7687;5;100
Complex7688;5;100
Complex7689;5;100
Complex769;5;100
Complex7690;5;100
Complex7691;5;100
Complex7692;5;100
Complex7693;5;100
Complex7694;5;100
Complex7695;5;100
Complex7696;5;100
Complex7697;5;100
Complex7698;5;100
Complex7699;5;100
Complex77;5;100
Complex770;5;100
Complex7700;5;100
Complex7701;5;100
Complex7702;5;100
Complex7703;5;100
Complex7704;5;100
Complex7705;5;100
Complex7706;5;100
Complex7707;5;100
Complex7708;5;100
Complex7709;5;100
Complex771;5;100
Complex7710;5;100
Complex7711;5;100
Complex7712;5;100
Complex7713;5;100
Complex7714;5;100
Complex7715;5;100
Complex7716;5;100
Complex7717;5;100
Complex7718;5;100
Complex7719;5;100
Complex772;5;100
Complex7720;5;100
Complex7721;5;100
Complex7722;5;100
Complex7723;5;100
Complex7724;5;100
Complex7725;5;100
Complex7726;5;100
Complex7727;5;100
Complex7728;5;100
Complex7729;5;100
Complex773;5;100
Complex7730;5;100
Complex7731;5;100
Complex7732;5;100
Complex7733;5;100
Complex7734;5;100
Complex7735;5;100
Complex7736;5;100
Complex7737;5;100
Complex7738;5;100
Complex7739;5;100
Complex774;5;100
Complex7740;5;100
Complex7741;5;100
Complex7742;5;100
Complex7743;5;100
Complex7744;5;100
Complex7745;5;100
Complex7746;5;100
Complex7747;5;100
Complex7748;5;100
Complex7749;5;100
Complex775;5;100
Complex7750;5;100
Complex7751;5;100
Complex7752;5;100
Complex7753;5;100
Complex7754;5;100
Complex7755;5;100
Complex7756;5;100
Complex7757;5;100
Complex7758;5;100
Complex7759;5;100
Complex776;5;100
Complex7760;5;100
Complex7761;5;100
Complex7762;5;100
Complex7763;5;100
Complex7764;5;100
Complex7765;5;100
Complex7766;5;100
Complex7767;5;100
Complex7768;5;100
Complex7769;5;100
Complex777;5;100
Complex7770;5;100
Complex7771;5;100
Complex7772;5;100
Complex7773;5;100
Complex7774;5;100
Complex7775;5;100
Complex7776;5;100
Complex7777;5;100
Complex7778;5;100
Complex7779;5;100
Complex778;5;100
Complex7780;5;100
Complex7781;5;100
Complex7782;5;100
Complex7783;5;100
Complex7784;5;100
Complex7785;5;100
Complex7786;5;100
Complex7787;5;100
Complex7788;5;100
Complex7789;5;100
Complex779;5;100
Complex7790;5;100
Complex7791;5;100
Complex7792;5;100
Complex7793;5;100
Complex7794;5;100
Complex7795;5;100
Complex7796;5;100
Complex7797;5;100
Complex7798;5;100
Complex7799;5;100
Complex78;5;100
Complex780;5;100
Complex7800;5;100
Complex7801;5;100
Complex7802;5;100
Complex7803;5;100
Complex7804;5;100
Complex7805;5;100
Complex7806;5;100
Complex7807;5;100
Complex7808;5;100
Complex7809;5;100
Complex781;5;100
Complex7810;5;100
Complex7811;5;100
Complex7812;5;100
Complex7813;5;100
Complex7814;5;100
Complex7815;5;100
Complex7816;5;100
Complex7817;5;100
Complex7818;5;100
Complex7819;5;100
Complex782;5;100
Complex7820;5;100
Complex7821;5;100
Complex7822;5;100
Complex7823;5;100
Complex7824;5;100
Complex7825;5;100
Complex7826;5;100
Complex7827;5;100
Complex7828;5;100
Complex7829;5;100
Complex783;5;100
Complex7830;5;100
Complex7831;5;100
Complex7832;5;100
Complex7833;5;100
Complex7834;5;100
Complex7835;5;100
Complex7836;5;100
Complex7837;5;100
Complex7838;5;100
Complex7839;5;100
Complex784;5;100
Complex7840;5;100
Complex7841;5;100
Complex7842;5;100
Complex7843;5;100
Complex7844;5;100
Complex7845;5;100
Complex7846;5;100
Complex7847;5;100
Complex7848;5;100
Complex7849;5;100
Complex785;5;100
Complex7850;5;100
Complex7851;5;100
Complex7852;5;100
Complex7853;5;100
Complex7854;5;100
Complex7855;5;100
Complex7856;5;100
Complex7857;5;100
Complex7858;5;100
Complex7859;5;100
Complex786;5;100
Complex7860;5;100
Complex7861;5;100
Complex7862;5;100
Complex7863;5;100
Complex7864;5;100
Complex7865;5;100
Complex7866;5;100
Complex7867;5;100
Complex7868;5;100
Complex7869;5;100
Complex787;5;100
Complex7870;5;100
Complex7871;5;100
Complex7872;5;100
Complex7873;5;100
Complex7874;5;100
Complex7875;5;100
Complex7876;5;100
Complex7877;5;100
Complex7878;5;100
Complex7879;5;100
Complex788;5;100
Complex7880;5;100
Complex7881;5;100
Complex7882;5;100
Complex7883;5;100
Complex7884;5;100
Complex7885;5;100
Complex7886;5;100
Complex7887;5;100
Complex7888;5;100
Complex7889;5;100
Complex789;5;100
Complex7890;5;100
Complex7891;5;100
Complex7892;5;100
Complex7893;5;100
Complex7894;5;100
Complex7895;5;100
Complex7896;5;100
Complex7897;5;100
Complex7898;5;100
Complex7899;5;100
Complex79;5;100
Complex790;5;100
Complex7900;5;100
Complex7901;5;100
Complex7902;5;100
Complex7903;5;100
Complex7904;5;100
Complex7905;5;100
Complex7906;5;100
Complex7907;5;100
Complex7908;5;100
Complex7909;5;100
Complex791;5;100
Complex7910;5;100
Complex7911;5;100
Complex7912;5;100
Complex7913;5;100
Complex7914;5;100
Complex7915;5;100
Complex7916;5;100
Complex7917;5;100
Complex7918;5;100
Complex7919;5;100
Complex792;5;100
Complex7920;5;100
Complex7921;5;100
Complex7922;5;100
Complex7923;5;100
Complex7924;5;100
Complex7925;5;100
Complex7926;5;100
Complex7927;5;100
Complex7928;5;100
Complex7929;5;100
Complex793;5;100
Complex7930;5;100
Complex7931;5;100
Complex7932;5;100
Complex7933;5;100
Complex7934;5;100
Complex7935;5;100
Complex7936;5;100
Complex7937;5;100
Complex7938;5;100
Complex7939;5;100
Complex794;5;100
Complex7940;5;100
Complex7941;5;100
Complex7942;5;100
Complex7943;5;100
Complex7944;5;100
Complex7945;5;100
Complex7946;5;100
Complex7947;5;100
Complex7948;5;100
Complex7949;5;100
Complex795;5;100
Complex7950;5;100
Complex7951;5;100
Complex7952;5;100
Complex7953;5;100
Complex7954;5;100
Complex7955;5;100
Complex7956;5;100
Complex7957;5;100
Complex7958;5;100
Complex7959;5;100
Complex796;5;100
Complex7960;5;100
Complex7961;5;100
Complex7962;5;100
Complex7963;5;100
Complex7964;5;100
Complex7965;5;100
Complex7966;5;100
Complex7967;5;100
Complex7968;5;100
Complex7969;5;100
Complex797;5;100
Complex7970;5;100
Complex7971;5;100
Complex7972;5;100
Complex7973;5;100
Complex7974;5;100
Complex7975;5;100
Complex7976;5;100
Complex7977;5;100
Complex7978;5;100
Complex7979;5;100
Complex798;5;100
Complex7980;5;100
Complex7981;5;100
Complex7982;5;100
Complex7983;5;100
Complex7984;5;100
Complex7985;5;100
Complex7986;5;100
Complex7987;5;100
Complex7988;5;100
Complex7989;5;100
Complex799;5;100
Complex7990;5;100
Complex7991;5;100
Complex7992;5;100
Complex7993;5;100
Complex7994;5;100
Complex7995;5;100
Complex7996;5;100
Complex7997;5;100
Complex7998;5;100
Complex7999;5;100
Complex8;5;100
Complex80;5;100
Complex800;5;100
